status,url_length,digit_count,shannon_entropy,relative_entropy,vowel_consonant_ratio,first_digit_position,contains_ip,special_chars_count,contains_port,subdomain_count,common_terms_count,contains_underscore,contains_dash,is_shortened,abnormal_subdomains
phishing,68,20,4.561748047693658,1.2378958481408344,0.4444444444444444,35,False,9,False,0,2,False,True,False,False
phishing,46,0,4.093682879734897,0.8404730527190315,0.42857142857142855,-1,False,6,False,0,4,False,False,False,False
phishing,36,3,4.048688113203415,0.48274921814462496,0.2727272727272727,20,False,5,False,0,2,False,False,False,False
legitimate,57,5,4.582289794600805,3.1069050731635324,0.64,38,False,11,False,0,3,True,False,False,False
phishing,81,0,4.328219689776414,1.0320662246924601,0.3958333333333333,-1,False,14,False,0,3,False,True,False,False
legitimate,71,0,4.2835007326875285,1.2431948421974837,0.5,-1,False,11,False,0,4,False,True,False,False
legitimate,31,0,3.7843684875968617,3.0611817494952143,0.3333333333333333,-1,False,7,False,0,3,False,False,False,False
phishing,25,0,3.8136606896881857,3.063924828887527,0.3333333333333333,-1,False,5,False,0,1,False,False,False,False
phishing,26,0,3.8150724101159423,1.6145974413429136,0.25,-1,False,6,False,0,4,False,False,False,False
legitimate,25,1,3.319079570624174,1.6160003360440234,0.38461538461538464,19,False,6,False,0,3,False,False,False,False
legitimate,26,0,3.796217602590055,1.6562128200661939,0.25,-1,False,6,False,0,3,False,False,False,False
legitimate,56,0,4.061382823650152,0.8601195045860439,0.38235294117647056,-1,False,9,False,0,3,False,True,False,False
legitimate,21,0,3.463280517810811,2.518918251940099,0.15384615384615385,-1,False,6,False,0,3,False,False,False,False
phishing,63,23,4.679272978883767,0.5021390615429144,0.375,7,False,7,False,0,3,False,False,False,False
legitimate,155,0,4.578776715860975,0.8834688720690027,0.5555555555555556,-1,False,15,False,0,2,False,True,False,False
phishing,96,4,5.164091375784617,2.3916734688296075,0.3050847457627119,35,False,15,False,0,3,False,True,False,False
phishing,44,0,3.904377428010702,1.1073958064064107,0.5833333333333334,-1,False,6,False,0,2,False,False,False,False
legitimate,26,0,4.026986833359286,1.1832677274176007,0.25,-1,False,6,False,0,4,False,False,False,False
phishing,64,0,4.219449265965603,1.861249978030589,0.34210526315789475,-1,False,13,False,0,2,False,True,False,False
phishing,154,8,5.24344885710521,0.6100854816516241,0.5301204819277109,102,False,19,False,0,4,True,True,False,True
legitimate,29,0,4.021268494903765,0.8888604634983382,0.35294117647058826,-1,False,6,False,0,3,False,False,False,False
phishing,48,0,4.236440501696145,2.153088565646714,0.22580645161290322,-1,False,10,False,0,5,False,True,False,False
phishing,101,23,4.75996782598231,0.48865878030031984,0.5111111111111111,68,False,10,False,0,3,False,False,False,False
legitimate,45,0,4.169987686210474,3.3931042814759977,0.38461538461538464,-1,False,9,False,0,3,False,False,False,False
phishing,33,0,3.98319563424773,1.0782660554559989,0.625,-1,False,7,False,0,2,False,False,False,False
phishing,126,21,4.6924087745926455,1.1178122325987816,0.6538461538461539,62,False,19,False,2,4,True,True,False,True
legitimate,34,0,4.057476076289932,1.2518140675066647,0.42105263157894735,-1,False,7,False,0,3,False,False,False,False
phishing,29,0,3.8404025467025056,1.458876580298075,0.4666666666666667,-1,False,7,False,0,3,False,False,False,False
phishing,86,15,4.690247533963853,0.9576632102318403,0.42857142857142855,44,False,11,False,0,3,False,True,False,False
legitimate,35,0,3.900153016697712,1.118351156714153,0.42857142857142855,-1,False,5,False,0,2,False,False,False,False
legitimate,23,0,3.82790978214397,1.6864898920722236,0.2857142857142857,-1,False,5,False,0,3,False,False,False,False
phishing,62,0,4.458983013544332,1.9596609741345021,0.42857142857142855,-1,False,12,False,0,3,True,True,False,False
legitimate,24,0,3.7406015629507228,1.490750387493627,0.5,-1,False,6,False,0,2,False,False,False,False
phishing,53,4,4.262849879247264,1.7238049551942,0.42857142857142855,42,False,9,False,0,3,False,False,False,False
phishing,115,0,4.470872478342787,1.57668737985568,0.6557377049180327,-1,False,14,False,0,3,False,True,False,False
phishing,28,1,3.8962915290459277,1.1894983859780446,0.375,14,False,5,False,0,2,False,False,False,False
phishing,259,40,5.8226583661591205,1.650055395536098,0.21176470588235294,21,False,13,False,0,5,False,False,False,False
legitimate,29,0,4.1852301329094015,1.4368505785048504,0.4375,-1,False,6,False,0,2,False,False,False,False
phishing,131,8,4.820739224276872,1.4899719954285782,0.4305555555555556,42,False,20,False,0,5,False,True,False,False
phishing,36,0,4.461320140211007,1.1577622622949832,0.2608695652173913,-1,False,7,False,0,4,False,True,False,False
phishing,56,3,4.352745780871872,1.4446285102319316,0.5769230769230769,43,False,12,False,0,4,False,False,False,False
legitimate,84,6,4.500258458411037,1.8646556641801717,0.46511627906976744,28,False,15,False,0,3,False,True,False,False
phishing,51,0,4.034212106253169,3.319004385675406,0.41379310344827586,-1,False,10,False,0,2,False,False,False,False
legitimate,23,0,3.6424896731661263,2.042756877726261,0.13333333333333333,-1,False,6,False,0,3,False,False,False,False
phishing,79,0,4.521172996512822,1.4277349338313223,0.32653061224489793,-1,False,14,False,0,3,False,True,False,False
phishing,48,8,4.472794209361696,2.8786125779397684,0.15384615384615385,29,False,10,False,0,3,True,False,False,False
legitimate,29,0,3.8573068568981284,1.1872492852271954,0.35294117647058826,-1,False,6,False,0,3,False,False,False,False
legitimate,28,0,3.9407598325400888,1.8814901656581173,0.17647058823529413,-1,False,8,False,0,4,False,True,False,False
legitimate,52,0,4.233811593016276,0.9700289607261574,0.34375,-1,False,9,False,0,3,True,False,False,False
legitimate,43,0,4.144417883102941,1.1978919747621442,0.5652173913043478,-1,False,7,False,0,3,False,False,False,False
legitimate,25,0,3.783465189601646,2.7457193834803926,0.35714285714285715,-1,False,6,False,0,2,False,False,False,False
phishing,39,4,4.352978424590446,1.083823248740925,0.35,35,False,8,False,0,2,False,True,False,False
legitimate,49,0,4.144524129476275,2.4469232885848258,0.14705882352941177,-1,False,10,False,0,3,False,False,False,False
legitimate,44,0,4.123204629558406,1.3432140734972384,0.38461538461538464,-1,False,8,False,0,3,False,True,False,False
phishing,128,21,4.766645546560783,1.1178122325987816,0.660377358490566,63,False,19,False,2,4,True,True,False,True
phishing,67,0,4.235802765337016,0.9623226504728762,0.5135135135135135,-1,False,11,False,0,2,False,True,False,False
phishing,28,7,4.080050351464737,0.5727419246196569,0.25,14,False,6,False,0,1,False,False,False,False
phishing,45,1,4.202095318167281,0.8742953902854915,0.5416666666666666,29,False,7,False,0,2,False,False,False,False
phishing,19,0,3.6818808028034016,1.8785234873494174,0.36363636363636365,-1,False,4,False,0,3,False,False,False,False
legitimate,20,0,3.546439344671015,2.071694009387324,0.25,-1,False,5,False,0,2,False,False,False,False
legitimate,64,0,4.366479102437745,1.4828658689930556,0.4473684210526316,-1,False,9,False,0,2,False,False,False,False
phishing,48,0,4.454448698502607,1.66743829257224,0.5384615384615384,-1,False,8,False,0,2,False,False,False,False
phishing,44,0,4.180689288944333,1.5723541276241177,0.20689655172413793,-1,False,9,False,0,2,False,True,False,False
phishing,25,0,3.7532696895151076,2.46835067812657,0.38461538461538464,-1,False,7,False,1,3,False,False,False,False
phishing,29,0,4.0993603054724,1.0315772255681843,0.7692307692307693,-1,False,6,False,0,1,False,False,False,False
phishing,54,8,4.601838196487721,3.3744979942278563,0.5,24,False,7,False,0,3,False,False,False,False
legitimate,50,0,4.421467880199449,3.1069050731635324,0.56,-1,False,11,False,0,3,True,False,False,False
phishing,56,10,4.461210672320923,2.201145704680902,0.6363636363636364,30,False,10,False,0,1,False,True,False,False
phishing,145,14,5.001649454861718,1.6095084590072903,0.3888888888888889,68,False,31,False,0,3,True,True,False,False
phishing,48,0,4.099874739988984,1.1746150438553886,0.5384615384615384,-1,False,8,False,0,3,False,False,False,False
phishing,37,4,4.533249311341009,1.6791765793933335,0.2727272727272727,22,False,5,False,0,1,False,False,False,False
phishing,127,16,4.80147883717733,1.1178122325987816,0.6607142857142857,62,False,18,False,2,4,True,True,False,True
legitimate,48,0,4.266541406655651,1.42825822443202,0.5769230769230769,-1,False,7,False,0,3,False,True,False,False
legitimate,40,0,3.727567157116928,1.1166564090312536,0.7894736842105263,-1,False,6,False,0,2,False,False,False,False
legitimate,46,0,4.249014336859389,1.9732908587384663,0.37037037037037035,-1,False,9,False,0,3,False,True,False,False
legitimate,29,0,3.9952378913808873,1.3132634057675103,0.29411764705882354,-1,False,7,False,0,3,False,False,False,False
phishing,117,15,4.8593590626130645,1.9847774664605997,0.5357142857142857,81,False,16,False,1,2,True,False,False,False
legitimate,34,0,3.951310179982966,1.2071376882138618,0.47368421052631576,-1,False,6,False,0,3,False,True,False,False
legitimate,26,0,3.9500637564362093,1.1777932636361752,0.42857142857142855,-1,False,6,False,0,3,False,False,False,False
legitimate,45,0,3.983535252309071,2.6752172043854476,0.3333333333333333,-1,False,9,False,0,3,False,False,False,False
legitimate,57,6,4.573408436238058,1.2134118931269107,0.41379310344827586,46,False,10,False,0,3,False,True,False,False
phishing,144,9,5.5301103314219935,0.6011458975468521,0.2857142857142857,22,False,9,False,0,2,False,True,False,False
phishing,49,0,4.119113670336754,1.1529043783675306,0.28125,-1,False,8,False,0,3,False,False,False,False
legitimate,36,0,3.9193819456463705,1.5109698867397843,0.3181818181818182,-1,False,7,False,0,4,False,False,False,False
phishing,123,16,4.723897556255125,1.2725729281618978,0.5892857142857143,60,False,18,False,3,5,True,False,False,True
phishing,45,0,4.1000933078165485,0.49588998042730326,0.5,-1,False,6,False,0,3,False,False,False,False
phishing,63,0,4.310712963822282,0.7815048955850804,0.6774193548387096,-1,False,11,False,1,2,False,True,False,True
legitimate,21,0,3.27280432733462,2.418779852997026,0.14285714285714285,-1,False,5,False,0,1,False,False,False,False
legitimate,23,0,3.5883543471732335,2.0391718804357257,0.21428571428571427,-1,False,6,False,0,4,False,False,False,False
legitimate,31,0,3.9134007456613777,1.5501143728041524,0.47058823529411764,-1,False,6,False,0,2,False,False,False,False
phishing,278,59,4.88392568427364,3.1141978479337777,0.6428571428571429,128,False,35,False,1,4,True,False,False,False
phishing,39,7,4.1604200911461655,0.6721227717677667,0.2631578947368421,8,False,8,False,0,3,False,False,False,False
legitimate,45,0,4.019879075051286,1.8466954778966564,0.48,-1,False,8,False,0,5,False,True,False,False
phishing,73,0,3.807066760876149,2.6431642708482435,0.7647058823529411,-1,False,13,False,0,1,False,False,False,False
legitimate,63,0,4.312043964443017,0.5786034022407266,0.65625,-1,False,10,False,0,3,False,True,False,False
phishing,204,28,5.719484154770554,1.7113371270147524,0.319672131147541,61,False,15,False,0,3,True,True,False,False
phishing,54,21,4.749986344635869,2.2827964400785032,0.17391304347826086,22,False,6,False,0,1,False,False,False,False
legitimate,63,0,4.280297932696986,0.9469542801734394,0.4722222222222222,-1,False,10,False,0,3,False,True,False,False
phishing,61,3,4.3810762717763145,0.7623058138716095,0.5161290322580645,54,False,11,False,0,2,False,False,False,False
legitimate,19,0,3.2210972500579564,3.0949937684228317,0.18181818181818182,-1,False,6,False,0,2,False,False,False,False
legitimate,83,4,4.614169142723281,1.7952577238759333,0.32608695652173914,42,False,18,False,0,6,False,True,False,False
phishing,142,9,5.470754890897266,2.1922381865426805,0.29473684210526313,81,False,10,False,0,4,False,True,False,False
legitimate,59,0,4.136277584282902,2.2022926388759374,0.42857142857142855,-1,False,9,False,0,2,False,True,False,False
phishing,125,23,4.811126286196851,1.1178122325987816,0.4482758620689655,63,False,18,False,2,4,True,True,False,True
legitimate,32,3,4.202819531114783,0.6340139119720335,0.3333333333333333,16,False,5,False,0,2,False,False,False,False
legitimate,46,4,4.300417118959395,1.2728632463500775,0.5714285714285714,42,False,9,False,0,2,False,False,False,False
phishing,37,4,4.317033095124793,0.5232113212995926,0.35,19,False,6,False,0,3,False,False,False,False
phishing,89,2,4.270003590103002,1.260815917861885,0.42,66,False,16,False,0,4,False,True,False,False
phishing,65,1,4.370305074793776,1.3755905232998804,0.5454545454545454,31,False,13,False,0,2,False,True,False,False
legitimate,33,0,3.8212266049160206,1.2193664840383172,0.23809523809523808,-1,False,7,False,0,2,False,False,False,False
phishing,24,0,3.9701755214643453,1.6043997838870503,0.38461538461538464,-1,False,6,False,0,1,False,False,False,False
legitimate,16,0,3.577819531114783,3.893085851049128,0.2222222222222222,-1,False,5,False,0,2,False,False,False,False
legitimate,37,1,4.1416216087552495,1.3883097898659624,0.4090909090909091,22,False,5,False,0,2,False,False,False,False
legitimate,40,0,3.975070520364181,1.0707277948255305,0.4782608695652174,-1,False,6,False,0,2,False,False,False,False
legitimate,26,0,3.997952698660691,0.9422529557046444,0.17647058823529413,-1,False,6,False,0,3,False,False,False,False
legitimate,22,0,3.913977073182751,1.4648764507077283,0.5454545454545454,-1,False,5,False,0,1,False,True,False,False
legitimate,32,1,4.015319531114783,1.1927097635327284,0.2631578947368421,29,False,7,False,0,4,False,False,False,False
legitimate,46,0,4.180639401474028,0.95338709134741,0.4444444444444444,-1,False,7,False,0,4,False,False,False,False
legitimate,49,0,3.841365905552329,1.1966809183092892,0.64,-1,False,8,False,0,3,False,True,False,False
legitimate,44,5,4.345350936622435,1.7133079065616008,0.47619047619047616,29,False,8,False,0,3,False,False,False,False
phishing,119,32,4.508416217804657,1.333016152166357,0.20754716981132076,7,False,23,False,11,2,False,False,False,True
phishing,30,0,3.894739663055176,1.5799956327351714,0.47058823529411764,-1,False,5,False,0,2,False,False,False,False
phishing,77,4,4.469972139933333,1.1714695244069064,0.4418604651162791,56,False,11,False,0,3,False,True,False,False
phishing,33,0,4.017900089633386,1.3590401186026182,0.19047619047619047,-1,False,8,False,0,2,False,True,False,False
legitimate,36,0,4.037844793048882,3.1069050731635324,0.45,-1,False,7,False,0,3,False,False,False,False
phishing,27,0,3.708048150071232,2.617286011456288,0.3333333333333333,-1,False,7,False,0,3,False,False,False,False
legitimate,26,0,3.7192945256669785,1.3082905143490082,0.25,-1,False,6,False,0,4,False,False,False,False
phishing,42,0,4.159592720140253,2.241518533799946,0.34615384615384615,-1,False,7,False,1,3,False,False,False,False
legitimate,40,0,4.034183719779189,1.3017768085471189,0.43478260869565216,-1,False,7,False,0,2,False,True,False,False
legitimate,79,0,4.354572685906446,1.2191302673352686,0.45652173913043476,-1,False,12,False,0,4,False,True,False,False
phishing,99,9,5.347177862811455,2.3916734688296075,0.3050847457627119,34,False,13,False,0,3,True,True,False,False
phishing,58,0,3.5269876242072407,2.319852360522283,0.40540540540540543,-1,False,6,False,0,3,False,False,False,True
phishing,55,1,3.976192213249308,1.3451871789020853,0.3870967741935484,42,False,11,False,0,2,False,False,False,False
phishing,34,1,3.936891797757288,0.9078269694506922,0.35,19,False,6,False,0,3,False,False,False,False
legitimate,67,0,4.080524735577194,1.984992829592827,0.4864864864864865,-1,False,12,False,0,3,True,True,False,False
phishing,56,0,4.110291307063723,1.6862484232186403,0.4375,-1,False,10,False,0,4,False,False,False,False
phishing,40,0,4.206198332810095,1.462468261223123,0.4090909090909091,-1,False,9,False,0,2,False,False,False,False
phishing,115,8,4.56649532618212,1.5844433338020758,0.6481481481481481,48,False,18,False,0,2,True,False,False,False
legitimate,39,0,4.025930027099075,1.5172404395831043,0.3333333333333333,-1,False,7,False,0,4,False,False,False,False
legitimate,49,0,4.244925854752683,2.761852420774856,0.3793103448275862,-1,False,9,False,0,3,True,False,False,False
phishing,73,4,4.394854442756747,1.1118232372755497,0.5641025641025641,37,False,8,False,2,2,False,False,False,True
phishing,44,0,4.135821824148035,0.9406914398098861,0.5,-1,False,5,False,0,2,False,False,False,True
phishing,43,0,4.01396112788348,1.0993517531094363,0.3076923076923077,-1,False,9,False,0,3,False,True,False,False
legitimate,27,0,3.708048150071232,1.7834729125747253,0.23529411764705882,-1,False,6,False,0,4,False,False,False,False
legitimate,54,4,4.43971065015136,2.1403153284492573,0.32142857142857145,36,False,13,False,0,3,True,True,False,False
phishing,33,0,3.8589572866686432,1.2030984837625476,0.4,-1,False,5,False,0,2,False,False,False,False
legitimate,39,0,4.282340283509331,3.1069050731635324,0.55,-1,False,8,False,0,3,False,False,False,False
phishing,69,0,4.10917305129699,1.447605397510604,0.35714285714285715,-1,False,12,False,0,1,False,True,False,False
legitimate,57,0,4.390103506137943,1.8129665105005457,0.38235294117647056,-1,False,10,False,0,3,False,False,False,False
phishing,52,9,4.281700535240758,0.44819189526258935,0.3333333333333333,25,False,11,False,2,4,False,True,False,True
legitimate,35,0,4.107156230921613,1.8307371252024776,0.5294117647058824,-1,False,9,False,0,4,False,True,False,False
legitimate,29,3,4.1162646156680225,1.0686576747826355,0.17647058823529413,20,False,6,False,0,3,False,False,False,False
phishing,218,81,4.796652604151856,1.3892256146206687,0.5,7,False,20,False,0,2,True,True,False,False
phishing,64,1,4.134373587245975,0.793190361456412,0.3157894736842105,23,False,13,False,2,2,False,True,False,True
legitimate,26,0,3.7192945256669785,1.289653051131905,0.3333333333333333,-1,False,6,False,0,4,False,False,False,False
phishing,42,0,3.9870900416203345,1.3911394847181655,0.3076923076923077,-1,False,8,False,0,2,False,False,False,False
legitimate,98,10,4.705357737615909,3.702037919734548,0.5319148936170213,65,False,16,False,0,3,True,False,False,False
legitimate,33,0,4.066677073707229,1.4940684887299711,0.47368421052631576,-1,False,5,False,0,2,False,False,False,False
phishing,141,10,5.119166850599766,1.0214339436467228,0.4,91,False,19,False,0,4,True,True,False,True
legitimate,120,0,4.228880693440324,1.1624929964651665,0.4383561643835616,-1,False,15,False,0,5,False,True,False,False
phishing,48,0,3.871115365169273,1.8309908276187248,0.6666666666666666,-1,False,13,False,0,3,False,True,False,False
phishing,40,0,4.065311532225102,1.6825513069991018,0.2916666666666667,-1,False,9,False,0,1,False,False,False,False
legitimate,34,2,3.9398290174664017,2.5917336391483734,0.14285714285714285,27,False,8,False,0,3,False,False,False,False
legitimate,44,12,4.544325652580696,1.7508164764394594,0.35294117647058826,30,False,9,False,0,2,False,True,False,False
legitimate,18,0,3.155221528859512,3.340468919090927,0.09090909090909091,-1,False,6,False,0,2,False,False,False,False
legitimate,26,0,3.8252517372886503,2.258869522429779,0.3125,-1,False,5,False,0,2,False,False,False,False
phishing,62,1,4.304249739927239,2.1881180855163005,0.3888888888888889,57,False,11,False,0,1,False,True,False,False
phishing,44,0,4.009648665414097,1.8265389788616602,0.7,-1,False,10,False,0,2,False,True,False,False
legitimate,33,0,4.066677073707229,0.8457917791829953,0.3684210526315789,-1,False,7,False,0,4,False,True,False,False
phishing,38,4,4.238334671954104,0.6365335555382312,0.3181818181818182,22,False,5,False,0,2,False,False,False,False
legitimate,120,0,4.227794271281702,2.4042839288235083,0.47058823529411764,-1,False,20,False,0,4,False,True,False,False
phishing,77,0,4.1873973347302105,0.7844124401312528,0.6666666666666666,-1,False,12,False,0,1,False,True,False,False
phishing,39,2,4.201692923824033,0.682283444015675,0.55,22,False,6,False,0,3,False,False,False,False
phishing,56,0,4.509657878074443,1.6043697356547737,0.5333333333333333,-1,False,10,False,0,2,True,False,False,False
legitimate,41,0,4.14999651670767,1.8905917990107346,0.32,-1,False,8,False,0,4,False,True,False,False
phishing,96,0,4.565344815678043,2.778695800531887,0.6470588235294118,-1,False,12,False,0,2,False,True,False,False
legitimate,81,8,4.505759263687244,1.4341281153446344,0.5,25,False,16,False,0,3,False,True,False,False
phishing,41,14,4.301839504248711,0.12265929718250705,0.4,15,False,6,False,0,2,False,False,False,True
phishing,28,1,3.7264741182543752,1.762040910661364,0.3125,19,False,6,False,0,1,False,False,False,False
phishing,79,0,4.2483656033043795,0.6181323530814681,0.4782608695652174,-1,False,11,False,2,4,False,False,False,True
phishing,436,256,4.477014208067792,1.1973709394207024,0.5980392156862745,11,False,17,False,0,2,False,True,False,False
phishing,46,0,4.031623032511564,1.951733279788616,0.44,-1,False,10,False,0,3,False,True,False,False
legitimate,50,0,4.294177320667443,1.193488474383205,0.5357142857142857,-1,False,7,False,0,3,False,True,False,False
phishing,83,1,5.116660250938801,1.467510495589789,0.3137254901960784,50,False,15,False,0,3,True,True,False,False
phishing,46,0,4.13140760785467,1.2945739716318374,0.32142857142857145,-1,False,9,False,0,2,False,True,False,False
phishing,44,5,4.075480414328636,1.460127651743008,0.3333333333333333,13,False,7,False,0,2,False,False,False,False
phishing,155,98,4.272742924217481,2.871805333243034,0.5,57,False,12,False,0,2,False,False,False,False
phishing,42,2,4.3087513512471665,1.1486288391179678,0.43478260869565216,37,False,7,False,0,3,False,False,False,False
phishing,22,0,3.3908054820769813,2.428903072695098,0.06666666666666667,-1,False,6,False,0,2,False,False,False,False
phishing,43,0,3.9057048015566522,1.3263803081394283,0.5652173913043478,-1,False,7,False,0,2,False,False,False,False
legitimate,93,6,4.474576087311859,0.9479196161346211,0.4117647058823529,40,False,15,False,1,3,False,True,False,False
phishing,24,1,3.8239348962840563,3.338121859881671,0.0625,9,False,6,False,0,1,False,False,False,False
legitimate,52,0,4.157385276650178,1.520395963875598,0.5172413793103449,-1,False,8,False,0,1,True,False,False,False
legitimate,63,8,4.64015562258678,1.0603298172159592,0.5555555555555556,51,False,13,False,0,1,False,True,False,False
phishing,47,2,3.9337205651375506,1.1806820327276295,0.44,7,False,9,False,0,1,False,False,False,False
phishing,36,0,3.8847954873731334,2.5741073920217055,0.2727272727272727,-1,False,8,False,0,3,False,False,False,False
phishing,120,15,4.714817004708501,1.2725729281618978,0.4745762711864407,54,False,18,False,2,4,True,False,False,True
phishing,55,14,4.4400063042370705,0.1323411641969161,0.32,16,False,8,False,2,2,False,False,False,True
legitimate,25,0,3.7532696895151076,1.9472570605100845,0.26666666666666666,-1,False,6,False,0,4,False,False,False,False
phishing,127,20,4.795716633115446,1.1178122325987816,0.48333333333333334,62,False,18,False,2,4,True,True,False,True
phishing,54,11,4.3588860579920965,0.0,0.5238095238095238,7,True,11,False,0,1,False,False,False,False
legitimate,40,0,3.9964393446710145,1.5135561834291789,0.43478260869565216,-1,False,7,False,0,3,False,False,False,False
legitimate,45,0,3.9142149083365423,2.3398284198911115,0.3333333333333333,-1,False,9,False,0,5,False,False,False,False
phishing,117,23,4.850263866448288,1.2725729281618978,0.52,53,False,18,False,2,3,True,False,False,True
legitimate,47,0,4.136946500973581,2.11180275891953,0.37037037037037035,-1,False,10,False,0,3,False,True,False,False
phishing,71,6,4.639065697445789,0.783331277832894,0.4722222222222222,22,False,12,False,2,3,False,True,False,True
phishing,38,0,3.862948816520146,1.737875856988461,0.34782608695652173,-1,False,7,False,0,1,False,False,False,False
legitimate,21,0,3.5585186130489057,2.2387407932660874,0.07142857142857142,-1,False,6,False,0,3,False,False,False,False
phishing,146,18,4.709719037452559,0.6774362053525567,0.5538461538461539,29,False,27,False,0,3,False,True,False,False
phishing,126,23,4.785950709738298,1.1178122325987816,0.5740740740740741,62,False,18,False,2,3,True,True,False,True
phishing,37,0,4.262979041070738,1.6213875363525148,0.36363636363636365,-1,False,7,False,0,3,False,False,False,False
legitimate,69,2,4.481308065838528,1.5351224960902947,0.41025641025641024,59,False,12,False,1,2,True,False,False,False
phishing,57,4,4.216416935438115,1.0264434918642458,0.5185185185185185,8,False,12,False,2,2,False,False,False,False
phishing,93,20,4.724523533525155,0.8674750171639447,0.4523809523809524,49,False,12,False,0,1,False,True,False,False
legitimate,29,0,4.168325822713779,0.9809483231447889,0.4117647058823529,-1,False,5,False,0,2,False,False,False,False
phishing,52,0,4.322579324069082,1.101267966094682,0.5172413793103449,-1,False,8,False,0,2,False,True,False,False
legitimate,34,2,4.13850217929474,1.2745527060478459,0.3157894736842105,12,False,7,False,0,4,False,True,False,False
legitimate,17,0,3.572469458770136,2.156911923297397,0.3,-1,False,4,False,0,2,False,False,False,False
phishing,132,4,5.198348502759264,1.0512236364553438,0.27906976744186046,18,False,18,False,0,4,True,True,False,False
legitimate,28,0,3.7264741182543757,1.3004171292151814,0.4666666666666667,-1,False,6,False,0,3,False,False,False,False
legitimate,48,0,3.867829492646777,1.7001358504108002,0.5185185185185185,-1,False,7,False,0,3,False,False,False,False
legitimate,55,0,4.193027960137546,1.0415623874068174,0.4838709677419355,-1,False,9,False,1,2,False,True,False,True
phishing,45,0,4.188982196705438,1.9685645027985235,0.38461538461538464,-1,False,9,False,0,1,False,False,False,False
phishing,26,0,3.917188642118003,2.5967187367828704,0.5,-1,False,5,False,0,2,False,False,False,False
legitimate,32,0,3.9764097655573916,1.0462146392552252,0.35,-1,False,5,False,0,2,False,False,False,False
legitimate,56,1,4.184711682046566,2.284864928352188,0.5172413793103449,36,False,11,False,0,5,True,True,False,False
legitimate,48,2,4.097794209361695,1.4643722098718597,0.5833333333333334,43,False,8,False,0,3,False,False,False,False
legitimate,56,0,4.195947226387471,0.9305444717832603,0.3939393939393939,-1,False,10,False,0,4,False,True,False,False
phishing,37,0,4.064466123018132,1.489032828944659,0.36363636363636365,-1,False,7,False,0,2,False,True,False,False
legitimate,50,0,4.201076880026371,1.2654284423232907,0.6153846153846154,-1,False,8,False,0,2,False,True,False,False
legitimate,17,0,3.292770193936991,2.4456103976839216,0.2,-1,False,5,False,0,2,False,False,False,False
phishing,127,5,4.49965774406696,1.2521406003541067,0.5072463768115942,103,False,18,False,0,2,True,True,False,False
legitimate,34,0,4.07189445851561,1.4060556075621025,0.2857142857142857,-1,False,7,False,0,3,False,False,False,False
legitimate,67,10,4.654098758605119,1.658764249518459,0.5333333333333333,45,False,11,False,0,2,True,False,False,False
phishing,265,35,5.792342823249032,1.45775691025396,0.4,81,False,13,False,0,4,False,False,False,False
legitimate,39,0,4.131054782742918,1.1795615504785801,0.391304347826087,-1,False,7,False,0,4,False,False,False,False
legitimate,33,0,3.9374448765408534,2.2224721888551437,0.3,-1,False,7,False,0,2,False,False,False,False
phishing,162,41,5.328161115951643,2.2361319435176616,0.4155844155844156,73,False,12,False,0,2,False,True,False,False
phishing,40,1,4.008694969562842,1.2261044570697952,0.4782608695652174,26,False,5,False,0,2,False,False,False,False
legitimate,78,3,4.44693952121792,0.7781238556396943,0.47619047619047616,57,False,13,False,0,3,False,True,False,False
legitimate,66,0,4.303578164970862,2.1494820718510157,0.47368421052631576,-1,False,10,False,0,2,False,True,False,False
phishing,108,0,4.313448312735547,1.573931248827171,0.421875,-1,False,17,False,0,2,False,False,False,False
legitimate,25,0,3.753269689515107,1.7544049153295285,0.26666666666666666,-1,False,6,False,0,4,False,False,False,False
phishing,28,0,3.8693312611115185,1.158525849779329,0.5,-1,False,7,False,0,2,False,True,False,False
phishing,47,6,4.469066511067981,1.6589778952896295,0.45454545454545453,22,False,9,False,0,2,False,False,False,False
phishing,33,0,3.98319563424773,0.9801783727364959,0.8,-1,False,6,False,0,2,False,True,False,False
phishing,69,0,4.296454623778188,1.126338179645718,0.5526315789473685,-1,False,10,False,0,1,False,True,False,False
phishing,46,0,4.102168956377575,1.1294824878311398,0.3103448275862069,-1,False,8,False,0,3,False,False,False,False
phishing,106,9,4.716688941751135,1.6302886594080042,0.6078431372549019,90,False,15,False,0,2,False,True,False,False
legitimate,62,0,4.233065109090668,1.520395963875598,0.5757575757575758,-1,False,10,False,0,2,True,False,False,False
legitimate,32,0,3.9292292966721747,1.005746193529982,0.3684210526315789,-1,False,6,False,0,4,False,False,False,False
legitimate,55,0,4.092380568259548,1.555467970391258,0.45161290322580644,-1,False,10,False,0,4,False,True,False,False
phishing,39,3,4.304257026388135,0.7054208078186786,0.3333333333333333,22,False,8,False,0,2,False,True,False,False
phishing,56,18,4.684250404386513,1.558064448052681,0.34782608695652173,23,False,7,False,0,3,False,False,False,False
phishing,52,2,4.541503900708585,1.8841323538632344,0.4642857142857143,44,False,9,False,0,2,False,False,False,False
legitimate,44,0,4.112063152384018,3.1069050731635324,0.6363636363636364,-1,False,8,False,0,3,True,False,False,False
legitimate,130,14,4.576537915567718,2.4042839288235083,0.5,57,False,20,False,0,3,True,True,False,False
